Dataset,feature_name,Threshold Method,OoD Val Fold,InD Val Fold,Fold,Shift,Shift Intensity,DR,Accuracy
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,brightness_0.15000000000000002,brightness,0.15000000000000002,0.08333333333333333,0.8541666666666666
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,brightness_0.17500000000000002,brightness,0.17500000000000002,0.08333333333333333,0.8541666666666666
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,brightness_0.2,brightness,0.2,0.08333333333333333,0.8541666666666666
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,brightness_0.225,brightness,0.225,0.08333333333333333,0.8645833333333334
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,brightness_0.25,brightness,0.25,0.09375,0.8541666666666666
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,brightness_0.275,brightness,0.275,0.125,0.84375
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,brightness_0.30000000000000004,brightness,0.30000000000000004,0.125,0.84375
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,brightness_0.325,brightness,0.325,0.11458333333333333,0.8333333333333334
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,brightness_0.35000000000000003,brightness,0.35000000000000003,0.10416666666666667,0.875
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,brightness_0.375,brightness,0.375,0.07291666666666667,0.8541666666666666
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,brightness_0.4,brightness,0.4,0.08333333333333333,0.8541666666666666
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,brightness_0.42500000000000004,brightness,0.42500000000000004,0.07291666666666667,0.8541666666666666
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,brightness_0.45,brightness,0.45,0.0625,0.8333333333333334
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,brightness_0.47500000000000003,brightness,0.47500000000000003,0.0625,0.8333333333333334
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,brightness_0.5,brightness,0.5,0.07291666666666667,0.84375
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.025,saltpepper,0.025,0.9895833333333334,0.03125
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.05,saltpepper,0.05,0.9895833333333334,0.020833333333333332
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.07500000000000001,saltpepper,0.07500000000000001,1.0,0.010416666666666666
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.1,saltpepper,0.1,1.0,0.010416666666666666
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.125,saltpepper,0.125,1.0,0.0
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.15000000000000002,saltpepper,0.15000000000000002,1.0,0.0
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.17500000000000002,saltpepper,0.17500000000000002,1.0,0.0
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.2,saltpepper,0.2,1.0,0.0
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.225,saltpepper,0.225,1.0,0.0
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.25,saltpepper,0.25,1.0,0.0
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.275,saltpepper,0.275,1.0,0.0
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.30000000000000004,saltpepper,0.30000000000000004,1.0,0.0
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.325,saltpepper,0.325,1.0,0.0
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.35000000000000003,saltpepper,0.35000000000000003,1.0,0.0
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.375,saltpepper,0.375,1.0,0.0
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.4,saltpepper,0.4,1.0,0.0
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.42500000000000004,saltpepper,0.42500000000000004,1.0,0.0
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.45,saltpepper,0.45,1.0,0.0
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.47500000000000003,saltpepper,0.47500000000000003,1.0,0.0
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,saltpepper_0.5,saltpepper,0.5,1.0,0.0
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,contrast_0.025,contrast,0.025,0.06770833333333333,0.8489583333333334
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,contrast_0.05,contrast,0.05,0.06770833333333333,0.8489583333333334
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,contrast_0.07500000000000001,contrast,0.07500000000000001,0.07291666666666667,0.8489583333333334
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,contrast_0.1,contrast,0.1,0.057291666666666664,0.8541666666666666
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,contrast_0.125,contrast,0.125,0.07291666666666667,0.8333333333333334
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,contrast_0.15000000000000002,contrast,0.15000000000000002,0.078125,0.8385416666666666
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,contrast_0.17500000000000002,contrast,0.17500000000000002,0.09375,0.828125
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,contrast_0.2,contrast,0.2,0.10416666666666667,0.8125
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,contrast_0.225,contrast,0.225,0.125,0.8229166666666666
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,contrast_0.25,contrast,0.25,0.125,0.8125
Polyp,Energy,id_quantile,CVC-ClinicDB,ind_test,contrast_0.275,contrast,0.275,0.13541666666666666,0.8125
